country,year,gdp_per_capita,population,internet_users_pct,electricity_kwh_pc,renewable_electricity_pct,energy_imports_net_pct
East Asia & Pacific,2019,11622.8915284736,2359762190.0,67.1,4449.51887826598,24.0017433077732,23.2302811668086
Early-demographic dividend,2019,3483.31545469615,3355014793.0,,1302.6315991169,19.8084357321774,-12.5630681287589
Central Europe and the Baltics,2019,16534.9264870407,101864274.0,,4502.4912267082,22.4078927257502,47.4016514093791
Caribbean small states,2019,13995.8548364074,4443134.0,,,8.29536428894318,-93.399232680041
Arab World,2019,6674.34224402621,444281315.0,,2655.27677309226,4.06404255025363,-158.313720421706
Africa Western and Central,2019,2216.38505520833,463365429.0,28.5,187.406789442388,31.9306508421395,-114.97798412685
Africa Eastern and Southern,2019,1507.08559963484,675950189.0,21.6,550.050978591135,30.3325417313535,-20.2538516134308
Zimbabwe,2020,2059.67445384499,15526888.0,29.29856532,479.877229744943,58.3293068737417,17.3520231261478
Zambia,2020,951.644316655957,19059395.0,14.64579964,618.645030442991,85.4817657090384,9.00717205671602
"Yemen, Rep.",2020,,36134863.0,,93.8705648337452,10.1597548518897,-34.7949430065939
West Bank and Gaza,2020,3233.56863835858,4803269.0,76.18160248,,21.2691007759318,
Virgin Islands (U.S.),2020,39787.3741650202,106290.0,,,2.27230740809163,
Viet Nam,2020,3534.03953482647,98079191.0,70.30000012,2303.70986644863,35.7344713706839,46.4252856536063
"Venezuela, RB",2020,1506.0436210041,28444077.0,72.44110107,2014.65493149945,84.4512152356289,-86.8957784593866
Vanuatu,2020,3042.98711598286,298858.0,,,28.4322298563398,
Uzbekistan,2020,1978.28051860763,33586372.0,71.09999824,1758.03447898451,7.54255639097744,1.01931488568097
Uruguay,2020,15757.5355995779,3398968.0,85.47100067,3479.58556832544,93.7486387049301,44.751994641194
United States,2020,63515.9491807833,331577720.0,90.34470367,12393.4382563461,19.9166987281584,-3.9655132596338
United Kingdom,2020,40812.6794663879,66744000.0,94.81820132,4511.02720843821,43.8836758483445,28.4994380663927
United Arab Emirates,2020,37991.7492971665,9401038.0,100.0,13855.0657916711,3.78319860170417,-166.676304495143
Ukraine,2020,3709.76928710938,44680014.0,75.03790912,2921.70902184587,12.7832582021064,34.0531189804873
Uganda,2020,845.766463890124,44457152.0,7.4,78.9299323537414,96.6934640522876,24.0991118274563
Tuvalu,2020,4976.11254109571,10399.0,,,15.8385093167702,
Turks and Caicos Islands,2020,20690.9160546118,44386.0,,,0.573166452216634,
Turkmenistan,2020,5972.72356566861,6949912.0,,2618.73819409512,0.0122273115441348,-228.307462499266
Turkiye,2020,8798.11791709313,83384680.0,77.6695605,3318.84705919601,41.8476963055464,71.3330026792086
Tunisia,2020,3548.65363663803,11974057.0,68.55639648,1423.24360072781,3.10670660364113,55.3236177550338
Trinidad and Tobago,2020,15283.6270531554,1366725.0,77.28130341,6438.74956556732,0.0678590785907859,-98.1954799115316
Tonga,2020,4792.35854741522,105704.0,54.47370148,,14.2141600108298,
Togo,2020,863.468665870276,8669720.0,29.02370071,162.404322169574,14.7250409165303,
Timor-Leste,2020,1630.86938521256,1326053.0,32.01269913,,0.373276315074202,
Thailand,2020,6985.64393892574,71641484.0,77.84374066,2673.06020629053,18.8002557141409,51.2390033904315
Tanzania,2020,1117.41528320313,60972798.0,19.48139954,119.331902728164,41.170333655706,12.9523057284495
Tajikistan,2020,834.311715460625,9749310.0,27.54409981,1647.1934936934,96.2586069651741,31.8478778741541
Syrian Arab Republic,2020,572.355289831901,21049429.0,,967.674705095326,3.12801175697103,60.118774577698
Switzerland,2020,85897.7843338323,8638167.0,94.34999847,7203.03277304085,63.7239746535757,50.5326747611034
Sweden,2020,52568.5726980146,10353442.0,94.53943122,12607.4980668265,68.4807090146674,34.4417513884611
Suriname,2020,4755.39221710693,612317.0,,2931.48810175122,34.1118226600985,12.9074737206885
Sudan,2020,577.795227050781,46789231.0,,300.902573072851,65.1892192438254,17.6082280784264
St. Vincent and the Grenadines,2020,8351.20324040982,103526.0,63.38100052,,16.8501326259947,
St. Martin (French part),2020,,31786.0,,,0.685086626656098,
St. Lucia,2020,8411.07474936367,178250.0,62.06399918,,2.7505168668708,
St. Kitts and Nevis,2020,18859.0190361046,46870.0,70.27529907,,4.41465289044488,
Sri Lanka,2020,3847.60137695639,21919000.0,36.18473435,682.604133400246,35.1981051864448,61.2324310033089
Spain,2020,27233.9426461608,47359424.0,93.20564892,5089.18774012116,44.5277230391878,73.4774191966381
South Sudan,2020,,10698467.0,,49.63327923524,0.226039783001808,-1010.1984581566
South Africa,2020,5580.60383075189,60562381.0,72.1128006,3477.81901111187,6.0119154479148,-19.0992444990468
"Somalia, Fed. Rep.",2020,518.16113333875,16651191.0,15.02369976,,8.22221022512552,
Solomon Islands,2020,2063.32780991967,744498.0,24.1984005,,5.92082616179002,
Slovenia,2020,25392.0651093612,2102419.0,86.60130109,6820.23897234566,34.1665503199535,45.7953577906934
Slovak Republic,2020,19735.4858280801,5458827.0,89.92090413,5050.16920301742,24.7555308967335,55.8608938539428
Sint Maarten (Dutch part),2020,30150.8998380477,41008.0,,,0.0,
Singapore,2020,61410.0792630788,5685807.0,92.00434653,9306.5065346045,4.08125772500843,264.429457913529
Sierra Leone,2020,845.277557920549,7912558.0,17.12080002,,75.2773571494793,
Seychelles,2020,14041.4754074575,98462.0,79.25170135,,2.96433325061475,
Serbia,2020,8098.70955668849,6899126.0,78.36804864,4778.43135492815,28.8540678680578,30.0750675668529
Senegal,2020,1461.08720350553,16789219.0,53.30879974,312.164609920211,9.23380427291523,62.0675494808567
Saudi Arabia,2020,24338.8307301067,31552510.0,97.8623325,11360.9979047626,0.06764821408208,-167.391802328969
Sao Tome and Principe,2020,2167.22001796925,217435.0,51.55469894,,5.84284136915716,
San Marino,2020,44326.9556746411,34770.0,77.94999695,,,
Samoa,2020,4099.59660548583,211944.0,,,47.5635995443615,
Rwanda,2020,778.701498925026,13065837.0,23.8,56.1005008710885,63.3265536723164,8.48539913124703
Russian Federation,2020,10108.3271484375,145245148.0,84.99466978,6770.33287198,20.0765885357637,-90.0513586441006
Romania,2020,13009.1770573223,19265250.0,78.45526895,2726.41154410143,44.5645939857689,28.1874709480622
Qatar,2020,51683.5681078949,2794148.0,99.65284913,16636.1982257203,0.289800641520159,-421.519760158898
Puerto Rico (US),2020,31427.1130762831,3281590.0,,,4.01337249193704,
Portugal,2020,22299.4044062173,10297081.0,78.26166044,4858.94983248165,59.6286973887486,71.5091902397404
Poland,2020,16150.9304813473,37515748.0,83.18488715,4299.90093760092,18.3995140532264,43.0494743694639
Philippines,2020,3227.57910235199,112081264.0,53.76490021,821.11850558716,21.3865858331778,47.0174525151428
Peru,2020,6133.32552410183,32838579.0,65.25179796,1405.23741907346,64.2899331670443,-2.70251693778025
Paraguay,2020,5365.47220721104,6603739.0,73.95751114,2141.3626431935,,0.799334515503988
Papua New Guinea,2020,2429.61134585269,9815746.0,15.02040005,,39.9162188790519,
Panama,2020,13290.5608397749,4293261.0,64.82430267,2170.14525788206,78.44740212221,148.02802838498
Palau,2020,14708.2119536914,17792.0,,,3.92137197873834,
Pakistan,2020,1278.39735206896,235001746.0,18.935,517.774876447088,32.234241239635,38.9537236935755
Oman,2020,16784.8630630058,4522497.0,95.23229321,7657.27428896028,0.413562831629352,-204.88040965846
Norway,2020,68340.0181033702,5379475.0,94.60755647,23863.2952100344,98.4304584554915,-648.65905639539
Northern Mariana Islands,2020,18220.8382427201,47528.0,,,,
North Macedonia,2020,6659.59651070776,1856124.0,81.40553811,3581.11850285865,29.0673274733495,63.933757772897
Nigeria,2020,2797.18458068686,213996181.0,31.88879967,145.161469026403,20.193785710674,-111.878018224454
Niger,2020,579.512495758236,23717613.0,11.85680008,61.2203260083551,6.84843982169391,-3.41181600174406
Nicaragua,2020,1938.44704754382,6565267.0,44.87490082,581.088324359086,70.2186758111316,40.6058795336708
New Zealand,2020,41997.7830324279,5072400.0,90.92099762,8195.72588912546,80.4392741645706,30.6457865517821
New Caledonia,2020,33270.330597637,284176.0,,,15.6038986547723,
Netherlands,2020,53467.9277413737,17441500.0,91.33333333,6643.57996731932,26.5575690715294,81.7603823377532
Nepal,2020,1154.21517578318,28966574.0,36.96530151,257.262042794567,,29.159632958307
Nauru,2020,10709.068810538,11643.0,77.46659851,,6.69456066945607,
Namibia,2020,3878.58982993966,2728762.0,57.8608017,1411.26268982051,85.3302845528455,63.8971328292343
Myanmar,2020,1490.21683599469,53016522.0,45.4477005,395.027799069882,47.7342616768204,-21.8853122270389
Mozambique,2020,462.433876479921,30783688.0,14.28740025,417.428866872611,83.2454277906243,-63.5409926562081
Morocco,2020,3268.0302734375,36584208.0,84.12036305,916.187662173799,18.6856151388057,90.7321703373659
Montenegro,2020,7538.53635992191,626590.0,77.60879306,4744.72940838507,52.2337278106509,27.6533889761563
Mongolia,2020,4001.25193077703,3327204.0,62.50002848,2189.52610059377,9.99682010902483,-224.965558599004
Monaco,2020,176891.886538492,38050.0,98.57080078,,,
Moldova,2020,4375.7788930524,2635130.0,74.11830139,2198.37351477916,5.77831715210356,84.0958565129216
"Micronesia, Fed. Sts.",2020,3362.02802120524,110916.0,39.38330078,,6.18974430627358,
Mexico,2020,8841.27075039868,126799054.0,71.49017499,2354.26835282225,20.7528854217573,10.8895496628123
Mauritius,2020,9135.84773751062,1266014.0,67.73290684,2164.27306491081,24.1485079805691,
Mauritania,2020,1795.76459566714,4600131.0,29.90649986,,18.9100619853438,
Marshall Islands,2020,5661.96787336674,42706.0,56.41910172,,2.4256748351785,
Malta,2020,31823.4363934505,515490.0,86.85876183,4713.96147354944,11.3308446103593,417.462738301559
Mali,2020,953.242943290974,21713836.0,29.11300087,,62.2933606249605,
Maldives,2020,7393.8886543933,502118.0,79.09780121,,5.58478879892923,
Malaysia,2020,9957.52626697613,33889558.0,89.55501192,4738.24415178268,17.5700692538273,1.4599273272106
Malawi,2020,602.507478176106,19533888.0,13.89949989,,79.2790825153742,
Madagascar,2020,450.771615201509,28953556.0,11.35470009,70.2159002507326,42.2684063373719,
"Macao SAR, China",2020,36883.6652578543,685400.0,87.46230316,,,
Luxembourg,2020,116860.02817236,630419.0,98.45962893,11980.920625806,88.5747538048344,107.175466109078
Lithuania,2020,20428.6478157394,2810369.0,83.05554724,4438.91887506587,60.8065977886532,78.0217579923909
Liechtenstein,2020,164671.093553454,38901.0,94.34999847,,,
Libya,2020,6650.33810585348,7045399.0,74.35810089,3521.02130766476,0.0264076748364351,-143.177265119045
Liberia,2020,616.787867006715,5149463.0,22.91069984,,57.4209245742092,
Lesotho,2020,918.582574704447,2235727.0,43.65750122,,99.878396707357,
Lebanon,2020,5561.19166950397,5702398.0,82.0664978,2868.6177288923,6.40880917119193,97.5327971355101
Latvia,2020,17564.2321549354,1900449.0,88.89796078,3669.13292595592,63.7583857442348,48.6027531846956
Lao PDR,2020,2583.77730696131,7346533.0,54.0,867.892378622678,66.0885163872905,-39.7255387067333
Kyrgyz Republic,2020,1229.51766602907,6726596.0,72.0,1889.5143992593,90.7499350817969,40.2451423050449
Kuwait,2020,25236.0755848941,4400267.0,99.10587017,15481.1060328839,0.0806490448927176,-295.773092498475
Kosovo,2020,4310.88963754863,1790151.0,,,5.41761159603413,
"Korea, Rep.",2020,33645.7719545073,51836239.0,96.50506052,11104.6636697543,6.23004780952926,84.5177411090491
"Korea, Dem. People's Rep.",2020,,26136312.0,,776.505881931621,53.3378283058794,5.60758002612327
Kiribati,2020,1751.78249168214,126099.0,52.95090103,,16.3652802893309,
Kenya,2020,1927.66459027849,52217334.0,24.7227993,172.643819770653,83.1580658964484,21.1289387202784
Kazakhstan,2020,8781.50797787648,19482117.0,85.94259898,5306.86680508078,10.9314906664262,-140.248408820944
Jordan,2020,4022.0401356135,10865228.0,78.4178009,1713.99992710691,20.683396937346,93.2041068287967
Japan,2020,40028.7341726762,126261000.0,90.21945812,7687.25893189504,20.2923691935508,89.5796033607393
Jamaica,2020,5299.04530804283,2830739.0,76.38400269,1094.06059689714,13.1252943947244,116.005643185217
Italy,2020,32091.4866621366,59438851.0,70.48342785,4969.24141417202,42.3735273463539,76.8695186600949
Israel,2020,44575.5719045492,9215100.0,90.12734091,6819.67640069017,6.20373803331304,43.340273574372
Isle of Man,2020,79513.5330346598,84064.0,,,,
Ireland,2020,86514.0706108754,5039747.0,91.99989097,5951.88607682092,42.3895067623772,74.1910468170859
Iraq,2020,4295.18945121228,42116605.0,53.67779922,1184.44969626588,3.88740678590081,-340.435616490004
"Iran, Islamic Rep.",2020,3202.50003502169,87723443.0,75.56986637,3445.73798819091,6.77518127951359,-22.07737264429
Indonesia,2020,3853.70288774146,274814866.0,53.72649449,1119.6155596619,15.8206622268759,-86.9479731245526
India,2020,1907.04251637669,1402617695.0,43.40544313,901.399579163301,19.7557474948152,37.481252772155
Iceland,2020,60127.9393575616,366463.0,99.5327519,50719.9908312708,,
Hungary,2020,16386.9308821258,9670419.0,84.77115202,4494.94484158339,15.828800458059,56.406876556078
"Hong Kong SAR, China",2020,46109.2299946609,7481000.0,92.41313602,6193.15599518781,0.547648654759213,191.265441386389
Honduras,2020,2307.61494319511,10119640.0,45.24829865,676.901549857505,57.4845819331884,52.2103757638799
Haiti,2020,1290.32538667383,11243848.0,39.38809967,75.5079577738867,20.3988035892323,
Guyana,2020,6775.70939096303,807481.0,62.95399857,,7.22601799222723,
Guinea-Bissau,2020,846.915855715971,2013255.0,20.45730019,,7.08661417322835,
Guinea,2020,1053.66097696415,13371183.0,26.14550018,,61.8418206822253,
Guatemala,2020,4477.61785000665,17357325.0,47.51229858,680.001094638719,68.1469099032018,34.7294006020372
Guam,2020,36482.9363953675,162158.0,,,4.69573717836819,
Grenada,2020,8968.55890108484,116341.0,65.65380096,,1.96742957746479,
Greenland,2020,54812.6661771023,56367.0,,,74.3324705685898,
Greece,2020,17886.733165236,10698599.0,78.11584474,4851.28940714574,36.5812314770678,91.2123161318513
Gibraltar,2020,,36173.0,,4893.15235120117,,
Ghana,2020,2195.45481659987,31887809.0,62.51760101,503.546668885278,36.660734645318,-35.645638723023
Germany,2020,47394.8734504469,83160871.0,89.81294133,6367.10502947955,44.8396245103934,65.3856005738018
Georgia,2020,4300.85701291207,3722716.0,72.53157487,3150.65667109712,74.7826866206649,80.6317366716613
"Gambia, The",2020,720.335143352133,2515733.0,36.01100159,,1.63007488156487,
Gabon,2020,6605.80346077565,2322539.0,63.91790009,1052.29664604125,32.6681048788583,-205.649071382236
French Polynesia,2020,19966.4838503859,279209.0,,,30.407744294427,
France,2020,39169.8606000707,67601110.0,84.70639801,6685.6150734803,24.3565688978964,45.7909611073638
Finland,2020,48828.6846862799,5529543.0,92.17027106,14688.7364832862,51.8681190177141,43.8668623466548
Fiji,2020,4620.6457238014,914963.0,68.62560272,,54.5526524148852,
Faroe Islands,2020,62243.1905561324,52565.0,,,38.6922320550639,
Ethiopia,2020,829.790982547947,118917671.0,16.06959915,93.3839345037291,95.4343696574432,9.52569897811929
Eswatini,2020,3466.56936278145,1192729.0,49.01300049,1092.45268623468,79.2602996254682,26.8803522378413
Estonia,2020,23933.9939421065,1329522.0,89.05828666,7030.34624474059,48.8761105626851,11.4816177843203
Eritrea,2020,,3291271.0,14.34939957,110.291738358829,5.73300970873786,
Equatorial Guinea,2020,5764.05502912947,1716468.0,55.00130081,732.900351186273,9.04758522727273,-542.2320941083
El Salvador,2020,3997.19279583709,6234673.0,54.60136976,989.466488458978,86.1446202531646,51.4791072174028
"Egypt, Arab Rep.",2020,3511.11381026379,109315124.0,71.91420096,1431.42132830586,11.8495551161641,-0.0682943718058065
Ecuador,2020,5463.64515348598,17546065.0,70.7,1467.05258415491,79.7156938044035,-105.898216254064
Dominican Republic,2020,7135.22273255899,11008300.0,81.61730194,1693.44948811351,15.5859072005981,89.586616403506
Dominica,2020,7827.74842680426,67573.0,75.65670013,,20.3848895224519,
Djibouti,2020,2844.88810647853,1105188.0,59.92570114,,0.477707006369427,
Denmark,2020,60985.4885601514,5831404.0,96.54914573,5693.99753472749,81.6167850181008,48.3343480908062
Czechia,2020,23472.8915454417,10697858.0,81.33889705,6286.67907164219,14.3377287669889,38.7849705147801
Cyprus,2020,28130.341796875,1302247.0,90.80194644,3540.03503175665,12.3048051144566,
Curacao,2020,16299.8134349902,155482.0,,4804.41465893158,24.7008343265793,
Cuba,2020,9605.27914559614,11176354.0,71.11907507,1525.98960269154,4.52800156242371,53.5937707140517
Croatia,2020,14807.5608543265,3914206.0,78.32090004,4164.06290317883,64.9876727680239,54.1708461132596
Cote d'Ivoire,2020,2179.72934832935,28915449.0,36.01660156,290.502146447735,30.0195468680586,8.14378558490739
Costa Rica,2020,12394.0493969492,5034320.0,80.53018608,2022.31880373119,98.9419387842101,46.8206156292026
"Congo, Rep.",2020,1993.586671931,5752791.0,21.99850082,310.284173369066,33.0275735294118,-452.508491367111
"Congo, Dem. Rep.",2020,486.425572682256,95989998.0,14.51049995,130.451091373082,95.3608445297505,0.472145741894121
Comoros,2020,1519.34665556206,802163.0,22.42040062,,0.0,
Colombia,2020,5339.68711357943,50629997.0,69.79533474,1470.27462790488,65.2771499327459,-192.845620308305
China,2020,10627.4637989619,1411100000.0,70.05275998,5261.94103890582,28.111907967469,22.9745721923886
Chile,2020,13114.815470545,19370624.0,87.45929718,4166.72173286725,48.783065255438,66.7182391849769
Channel Islands,2020,56785.9402005039,166235.0,,,,
Chad,2020,866.947814890409,17224679.0,8.343099594,14.2818336411378,5.66076696165192,-203.009166139877
Central African Republic,2020,462.879071294011,5026628.0,,,96.473071423708,
Cayman Islands,2020,82338.7977439023,68684.0,,,2.69075693126238,
Canada,2020,43537.839298904,38028638.0,92.3,14763.7419988589,67.0564578594512,-79.7039821719259
Cameroon,2020,1555.60370660749,26210558.0,37.69749832,259.780810465767,59.0565187239945,-31.243404936876
Cambodia,2020,2081.73914242939,16725474.0,56.37590027,706.287905502708,46.9143673738595,60.5868013956178
Cabo Verde,2020,3539.22661248299,514679.0,69.37339783,,16.8181059359424,
Burundi,2020,255.8324539389,12617036.0,6.430099964,,70.2817717120338,
Burkina Faso,2020,825.237038782475,21478690.0,12.97319984,131.898174423114,13.1798742138365,
Bulgaria,2020,10760.211975413,6550696.0,70.16248359,5304.93248351015,19.5452225548412,38.9217451750975
Brunei Darussalam,2020,26834.3592233943,447404.0,96.30549622,11837.1762433952,0.0193548387096774,-245.563817037269
British Virgin Islands,2020,,37135.0,,,2.26009406878016,
Brazil,2020,7074.19407495707,208660842.0,81.34269353,2624.84323723758,83.1761424000102,-11.1677354621271
Botswana,2020,6323.2974967659,2365894.0,51.67819977,1472.17077350042,0.258936355710549,30.8595898129368
Bosnia and Herzegovina,2020,6130.31187968266,3299349.0,73.21175294,3513.72346484109,29.5306388526728,25.3934465921472
Bolivia,2020,3580.96761778303,11816299.0,59.94010155,770.291950127531,35.8876201923077,-119.861218243224
Bhutan,2020,3191.66906999331,770006.0,76.85079956,,100.0,
Bermuda,2020,106976.546239632,64382.0,,,,
Benin,2020,1200.19426557789,13070169.0,22.12059975,98.4685048831427,0.547017189079879,46.6336217616136
Belize,2020,5238.54078175696,390812.0,64.43589783,,94.286746117732,
Belgium,2020,45906.2875805246,11538604.0,91.52641629,7420.56838071573,27.404335237499,89.0758098927031
Belarus,2020,6542.85579976768,9379952.0,85.08791245,3764.62480831458,3.49434471308498,83.8412311442938
Barbados,2020,19194.4919736739,281698.0,69.89009857,,5.44542672560354,
Bangladesh,2020,2248.85078828233,166298024.0,36.10910034,511.695797419698,1.47180977604856,34.4620400337636
Bahrain,2020,24342.8444554718,1472204.0,99.67103159,21442.6804980831,0.0335510155173447,-51.9013900994723
"Bahamas, The",2020,26178.7537607708,395863.0,92.4437027,,0.314668862486766,
Azerbaijan,2020,4229.91064904503,10093121.0,84.59999573,2257.18090568814,5.46925190603352,-274.460605575333
Austria,2020,48716.4098900349,8916864.0,87.52942813,8025.46724947246,80.9966233909424,59.7668768093559
Australia,2020,51983.4523666382,25649248.0,94.6934967,9933.58557724577,22.6002911252065,-237.32858019566
Aruba,2020,22759.8071750722,108587.0,,,14.7971787957078,
Armenia,2020,4268.68093304583,2961500.0,76.50770055,2114.13135235523,23.4345496300077,74.1472665445986
Argentina,2020,8535.59938004389,45191965.0,85.51438646,2827.42739776861,27.2624493230322,1.22800616932178
Antigua and Barbuda,2020,15369.6082250401,91846.0,71.36840057,,4.9484175555167,
Angola,2020,1759.35619918264,33451132.0,33.32089996,439.11817393803,84.5937537755225,-474.846560770552
Andorra,2020,37361.1070081615,77380.0,93.20570374,,97.3833824234537,
American Samoa,2020,14489.2586563775,49761.0,,,3.87100430741329,
Algeria,2020,3743.5419522929,44042091.0,63.47269821,1591.97709300405,1.06210599456762,-124.741531780498
Albania,2020,6027.91350716348,2528480.0,72.23767711,2642.69442510916,,36.4699774665314
Afghanistan,2020,510.787063366811,39068979.0,17.04850006,,87.123785906179,
World,2020,10937.6846205191,7854748424.0,60.1,3257.17247981568,28.0109334936937,-0.906318220095492
Upper middle income,2020,8346.18727671435,2784871872.0,74.9,3821.84798774042,29.3682136416277,3.58732326207722
Sub-Saharan Africa (IDA & IBRD countries),2020,1627.34569596297,1169015451.0,26.8,389.199830458762,31.7423890865951,-40.6845577486988
Sub-Saharan Africa (excluding high income),2020,1716.50863861427,1049999318.0,28.0,426.818073486461,29.6407980760176,-45.906770907476
Sub-Saharan Africa,2020,1627.34569596297,1169015451.0,26.7,389.199830458762,31.7423890865951,-40.6845577486988
South Asia (IDA & IBRD),2020,1957.20343722686,1621073417.0,42.5,846.910671036241,19.8238221462968,37.7152716313465
South Asia,2020,1957.20343722686,1621073417.0,42.5,846.910671036241,19.8238221462968,37.7152716313465
Small states,2020,10723.093901861,19472157.0,65.6,,50.8537978664681,-74.9420718124997
Pre-demographic dividend,2020,1496.33767488397,998624261.0,,236.701824105838,36.8536154074326,-100.047912300813
Post-demographic dividend,2020,44743.738932431,1117007476.0,,8634.08994564635,29.4052432342706,15.3790003889628
Pacific island small states,2020,3592.04110507296,2595522.0,,,40.5517747663737,
Other small states,2020,11770.4564127379,12417333.0,,,63.7500693729962,
OECD members,2020,38597.246423496,1369310195.0,,7555.04051439564,30.4216735779742,13.606584758678
Not classified,2020,,,,,,
North America,2020,61468.3372208474,369670740.0,90.5,12637.3177812055,26.1735696707828,-13.2741621648181
Middle income,2020,5134.62007912707,5753270728.0,,2269.01488368518,28.4143100376159,7.81848436580722
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2020,2402.73480964452,687728758.0,46.2,1288.74694365343,10.930035556959,-35.2190948315909
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2020,2408.49731335268,692532027.0,46.4,1288.74694365343,10.9383497464791,-35.2190948315909
"Middle East, North Africa, Afghanistan & Pakistan",2020,4742.76402632259,756405281.0,50.6,2205.88920019008,6.75904545522531,-97.1748993905026
Lower middle income,2020,2121.61421722256,2968398856.0,42.5,794.749012529606,24.5285699884946,21.9773696110842
Low income,2020,605.437906755342,560643073.0,17.6,225.503888280815,52.5203012162138,-4.31587815673191
Low & middle income,2020,4732.82727829687,6313913801.0,,2126.33873474959,28.6222608014937,7.59999682986474
Least developed countries: UN classification,2020,1088.72161311357,1083636132.0,24.1,258.72490909201,48.6936969812491,-14.2436608217645
Latin America & the Caribbean (IDA & IBRD countries),2020,6964.3711102796,630051021.0,73.8,2189.17685663498,60.0315161907887,-12.9940256174231
Latin America & Caribbean (excluding high income),2020,6904.27677369596,578091505.0,73.3,2102.51109806659,58.3229085959175,-13.0389506984387
Latin America & Caribbean,2020,7168.64740599577,645498186.0,73.8,2178.21891828114,58.4976863260288,-12.1691468945926
Late-demographic dividend,2020,9873.93519864422,2316152451.0,,4608.53728505012,30.027313568695,-6.00715593285943
IDA total,2020,1464.52261402905,1788173625.0,27.0,349.507247459911,40.0718084028739,-1.56692551496771
IDA only,2020,1170.98051516892,1161733317.0,26.0,315.470626723122,48.121726661787,10.3848130088099
IDA blend,2020,2008.89632662853,626440308.0,28.7,405.123965158517,28.6667096313087,-16.169371664358
IDA & IBRD total,2020,4923.57218418891,6666470352.0,55.1,2225.401484969,28.5455634858001,-0.559245151216436
IBRD only,2020,6191.51088391849,4878296727.0,65.4,2846.38235019623,27.9971000886836,-0.477509400090179
High income,2020,40108.2348602411,1393472875.0,88.4,8561.27953537546,26.8993423168432,-10.8341929146486
Heavily indebted poor countries (HIPC),2020,962.590226473892,847743308.0,,204.666282581954,60.656510459701,-6.77660353383721
Fragile and conflict affected situations,2020,1618.4798041022,994901090.0,29.6,485.94534261051,30.6546103747995,-65.2813616708281
European Union,2020,34694.7035869195,446870959.0,,5882.43417268026,39.0035680712811,60.2798656472279
Europe & Central Asia (IDA & IBRD countries),2020,8478.35038656806,462842288.0,78.6,4354.54656617284,23.7044772716997,-44.9765793154276
Europe & Central Asia (excluding high income),2020,5776.19343817718,250351240.0,74.5,3055.28915670304,27.4787188143278,-2.48722653230962
Europe & Central Asia,2020,24167.3551199699,923664467.0,83.4,5296.15367930402,35.8377877405138,-0.34226049283566
Euro area,2020,38236.5543048506,346986142.0,,6068.37491509964,39.2304170832289,65.5742121122632
East Asia & Pacific (IDA & IBRD countries),2020,8485.32855185979,2095759417.0,72.7,4058.21149364017,27.6240576999807,17.6574827021366
East Asia & Pacific (excluding high income),2020,8391.27634645494,2121866294.0,72.2,4017.52589741824,27.6940592594896,17.6023737478222
East Asia & Pacific,2020,11639.4853357389,2369420882.0,73.9,4539.68821622971,25.2077729932624,23.4992067376468
Early-demographic dividend,2020,3187.03781234801,3396051187.0,,1254.04448473829,21.2991560697094,-9.95578619178098
Central Europe and the Baltics,2020,16581.3526115028,101215763.0,,4409.52067910608,24.7534403772136,43.4001361701545
Caribbean small states,2020,11957.223222537,4459302.0,,,8.45629811963602,-90.8839636209943
Arab World,2020,5739.41283580539,453723239.0,,2569.95177276529,4.7232819137026,-149.302631545499
Africa Western and Central,2020,2030.86165860293,474569351.0,31.5,194.981499598964,29.5245928905323,-93.7072976717298
Africa Eastern and Southern,2020,1351.59166910879,694446100.0,23.5,513.707045549526,32.3547298115786,-21.1770497566242
Zimbabwe,2021,2613.60542083552,15797210.0,32.5923996,460.461056097881,88.3095170454545,9.32258052488912
Zambia,2021,1127.16077872857,19603607.0,14.82190037,675.079846275229,92.001184566787,9.7360004937232
"Yemen, Rep.",2021,,37140230.0,,88.1793139137803,10.4517755831057,-31.195464051345
West Bank and Gaza,2021,3678.63565662194,4922749.0,,,24.4633507853403,
Virgin Islands (U.S.),2021,42571.0777368471,105870.0,,,2.50440255203672,
Viet Nam,2021,3704.1935590038,98935098.0,74.20999985,2403.54540306818,41.1697321016349,33.9749706257745
"Venezuela, RB",2021,2004.93397949792,28237826.0,74.11219788,2128.42164265762,81.7220757524342,-74.6737345214109
Vanuatu,2021,3107.20312858002,305868.0,,,25.154847680445,
Uzbekistan,2021,2258.51964119278,34243696.0,76.59043014,2118.90095041143,7.07677648080938,0.721052917201011
Uruguay,2021,17881.818721099,3396695.0,87.64440155,3524.60259163687,84.3537980618944,41.9778791519344
United States,2021,70205.050916026,332099760.0,91.2684021,12556.0915792291,20.2733089261925,-4.18993101612738
United Kingdom,2021,47691.3768799404,66984000.0,96.19650269,4569.6434969545,40.1999760236135,38.9215814062183
United Arab Emirates,2021,44118.5047192771,9575152.0,100.0,14828.6941032372,4.20134583903604,-148.779300357276
Ukraine,2021,4775.94580078125,44298640.0,79.21829353,3165.17617696616,12.0136593335613,33.4524998604523
Uganda,2021,882.791717542504,45910930.0,10.0,84.2718716436369,90.0085291887794,21.0845648966519
Tuvalu,2021,5905.08198095343,10194.0,,,15.8385093167702,
