country,year,gdp_per_capita,internet_users_pct,population,gdp_scaled,internet_scaled,population_scaled,development_score,scale_score,ai_demand_score_weighted,energy_capacity_score,energy_capacity_pos,ai_risk_score
Cambodia,2019,2225.87705485686,52.305878224498,16481304.0,-0.7657811729801718,0.048252071203502486,0.07824931114581485,-0.35876455088833464,0.07824931114581485,-0.2698619164843891,-0.6962579582191099,1.136028006724157,-0.23754864746914223
Burundi,2019,234.31061590725,6.072199821,12255336.0,-2.3577316065835965,-3.004043518186872,-0.02967154301076688,-2.680887562385234,-0.02967154301076688,-2.0019257597515354,-0.682011015980444,1.150274948962823,-1.7403889057625976
Burkina Faso,2019,764.853077774946,9.27180600953186,20961952.0,-1.5218349552973944,-2.4400421932019514,0.16585007727364767,-1.9809385742496728,0.16585007727364767,-1.4212862304212288,-0.8086107886501404,1.0236751762931267,-1.3884152545028086
Bulgaria,2019,10353.7204584127,67.9469809417603,6616726.0,0.322820500838218,0.4370527655367218,-0.2541939390600632,0.3799366331874699,-0.2541939390600632,0.21854818350812405,0.3157164255240418,2.1480023904673087,0.10174485115939642
Brazil,2019,9029.83304401079,73.9124399133589,207455459.0,0.2259215528205268,0.5624496521062722,1.0008351238989153,0.3941856024633995,1.0008351238989153,0.5374347803401348,-0.26746522767654046,1.5648207372667264,0.34344814555491676
Botswana,2019,7172.08956480028,48.82279968,2332083.0,0.06278585733724813,-0.053860947599946356,-0.6340699072088369,0.0044624548686508884,-0.6340699072088369,-0.15225446552729122,-0.5147782099755809,1.3175077549676861,-0.11556248147550789
Bosnia and Herzegovina,2019,6122.37541352353,69.9463476317266,3345533.0,-0.049289272077772416,0.48025011557803143,-0.5026175607521919,0.21548042175012952,-0.5026175607521919,0.022717441433154073,-0.0384044275249767,1.7938815374182902,0.012663847059738656
Bolivia,2019,4203.15492855788,47.4748191121692,11671386.0,-0.31565229570998216,-0.09530860067371967,-0.04745570527220741,-0.2054804481918509,-0.04745570527220741,-0.17148285483784662,-0.6638337711606029,1.168452193782664,-0.14676069397644778
Benin,2019,1130.82135339795,20.50099945,12726755.0,-1.245163575060362,-1.323774991573264,-0.01592211734023765,-1.284469283316813,-0.01592211734023765,-0.9653672064098466,-0.814016492083709,1.0182694728595578,-0.948046889492672
Belgium,2019,46716.6227467964,90.275428012141,11488980.0,1.3900563604576976,0.8609911723770932,-0.05319366350861419,1.1255237664173954,-0.05319366350861419,0.8440710386379081,0.8015560606852303,2.633842025628497,0.32047139897712457
Belarus,2019,6837.77339645635,82.7891520910901,9419758.0,0.028978313985776456,0.731671509259095,-0.1255302213974619,0.3803249116224357,-0.1255302213974619,0.23629379848562837,-0.03317438754252342,1.7991115774007436,0.1313391573117508
Bangladesh,2019,2129.79896954606,30.38310051,164913055.0,-0.7970210611372143,-0.7523104231757366,0.9172355336375465,-0.7746657421564754,0.9172355336375465,-0.35280818915700696,-0.7255134501009017,1.106772514842365,-0.3187720913066373
Bahrain,2019,27259.7438599327,99.7015043807778,1483756.0,1.008494030517437,1.0095037913472351,-0.7987878094640384,1.008998910932336,-0.7987878094640384,0.5570269868124975,3.8163728111536215,5.648658776096888,0.09861225627039773
Azerbaijan,2019,4805.75371765917,81.0999990651547,10024283.0,-0.22077156448032284,0.7008965061828069,-0.10287217701533384,0.240062470851242,-0.10287217701533384,0.1312871071180198,-0.3564774899172501,1.4758084750260168,0.08895944788208739
Austria,2019,49885.9947355204,87.7522047870069,8879920.0,1.4365507876942556,0.818629116666493,-0.14702835331939682,1.1275899521803743,-0.14702835331939682,0.8243834175811255,0.9437501738268895,2.7760361387701566,0.29696422394066707
Australia,2019,55194.7585097428,93.60990143,25334826.0,1.5081818721642293,0.9152113352569868,0.23486888295951333,1.211696603710608,0.23486888295951333,0.9823139369455154,1.3033093054670817,3.1355952704103487,0.3132782939862523
Armenia,2019,4597.22887399548,66.5439496866159,2962500.0,-0.2521868253515679,0.4059849346587622,-0.5469101891766268,0.07689905465359714,-0.5469101891766268,-0.0955075503042171,-0.39056117858397243,1.4417247863592944,-0.0662453411412846
Argentina,2019,9955.97478680428,79.9469520347551,44973465.0,0.2950755158852705,0.6795231037113149,0.4439214065277994,0.48729930979829267,0.4439214065277994,0.46684364428501823,-0.2214939671720503,1.6107919977712166,0.28982242581970213
Angola,2019,2493.67884440177,32.12939835,32375632.0,-0.6853425945745117,-0.6704804054764535,0.3241976555570643,-0.6779115000254826,0.3241976555570643,-0.4277557658572973,-0.7473474415462196,1.0849385233970472,-0.3942672848577196
Algeria,2019,4468.45341883656,55.79069901,43294546.0,-0.2723071822689993,0.1439458742086402,0.4300623548220251,-0.06418065403017956,0.4300623548220251,0.04897377177093062,-0.4828880872282185,1.3493978777150484,0.036293055280225056
Albania,2019,6069.43903131027,68.5503911218006,2567801.0,-0.05543944159369754,0.45022034452151194,-0.5989949724573682,0.1973904514639072,-0.5989949724573682,-0.014347399169291897,-0.2903398276258621,1.5419461373174048,-0.009304734336734182
Afghanistan,2019,496.6025042585,17.60000038,37856121.0,-1.8272617477033881,-1.5427950095569805,0.38116479186684,-1.6850283786301843,0.38116479186684,-1.1755917544595884,-0.682011015980444,1.150274948962823,-1.0220093513464699
Small states,2019,11990.4670996465,62.1,19293697.0,0.4267708976942109,0.3031408060095469,0.13564088424606402,0.3649558518518789,0.13564088424606402,0.3107178622425417,0.9541116503855808,2.7863976153288474,0.11151239167489424
Zimbabwe,2020,2059.67445384499,29.29856532,15526888.0,-0.8207246096081786,-0.805455666392941,0.05651929541992769,-0.8130901380005597,0.05651929541992769,-0.5960695032258189,-0.7327134542501967,1.0995725106930703,-0.54209203797766
Zambia,2020,951.644316655957,14.64579964,19059395.0,-1.3672395966987403,-1.8041588722717743,0.13119010829379504,-1.5856992344852574,0.13119010829379504,-1.1455539169011684,-0.7031158317585666,1.1291701331847004,-1.0145095794114385
West Bank and Gaza,2020,3233.56863835858,76.18160248,4803269.0,-0.5013623780700873,0.6075435439036334,-0.3708714004202842,0.053090582916773044,-0.3708714004202842,-0.08062256096683432,-0.682011015980444,1.150274948962823,-0.07008981725589161
Viet Nam,2020,3534.03953482647,70.30000012,98079191.0,-0.43844161207187976,0.4877640702819542,0.7279445338658271,0.024661229105037208,0.7279445338658271,0.1773269132363888,-0.3437103166525164,1.4885756482907504,0.11912522782433231
"Venezuela, RB",2020,1506.0436210041,72.44110107,28444077.0,-1.04235142463626,0.5324745198450154,0.27703689852034236,-0.2549384523956223,0.27703689852034236,-0.16131526327866302,-0.405362506864744,1.4269234580785228,-0.11305109770631154
Uzbekistan,2020,1978.28051860763,71.09999824,33586372.0,-0.8492705251316258,0.5046248016793906,0.3375716320353264,-0.1723228617261176,0.3375716320353264,-0.07869662145603203,-0.4600967841175458,1.3721891808257212,-0.05735114556775325
Uruguay,2020,15757.5355995779,85.47100067,3398968.0,0.6202791367202487,0.779280529068362,-0.4968453831161835,0.6997798328943053,-0.4968453831161835,0.39664849408298025,-0.0929091585584969,1.73937680638477,0.22804057903209562
United States,2020,63515.9491807833,90.34470367,331577720.0,1.6076469765251833,0.8621376461183405,1.1716584523604727,1.234892311321762,1.1716584523604727,1.2377215798416106,1.8083160931129438,3.640602058056211,0.3399771686396438
United Kingdom,2020,40812.6794663879,94.81820132,66744000.0,1.294357146648484,0.9343883767620981,0.587732639976149,1.114372761705291,0.587732639976149,0.9917119505201651,0.12708582682455755,1.9593717917678244,0.5061377093856203
United Arab Emirates,2020,37991.7492971665,100.0,9401038.0,1.243624681497751,1.0139764033571843,-0.1262548620480585,1.1288005424274676,-0.1262548620480585,0.8207778982621002,2.120064926749462,3.9523508916927286,0.20766827661664783
Ukraine,2020,3709.76928710938,75.03790912,44680014.0,-0.40407685492662015,0.5849837215012643,0.4415367560803888,0.09045343328732208,0.4415367560803888,0.15349774957489162,-0.2118979970107659,1.620387967932501,0.09472901096071687
Uganda,2020,845.766463890124,7.4,44457152.0,-1.4506934597957215,-2.7440381442004833,0.4397152407285961,-2.0973658019981025,0.4397152407285961,-1.4307619242063088,-0.8182310360489194,1.0140549288943475,-1.4109313839303643
Turkiye,2020,8798.11791709313,77.6695605,83384680.0,0.20750966281077451,0.6363988649997627,0.668819461269888,0.42195426390526863,0.668819461269888,0.4729483331916987,-0.12719288784690988,1.705093077096357,0.27737390969711373
Tunisia,2020,3548.65363663803,68.55639648,11974057.0,-0.4355193350650499,0.4503508181317797,-0.03812956849598426,0.0074157415333648835,-0.03812956849598426,-0.026117339803893164,-0.5315039403774094,1.3007820245658575,-0.02007818320875856
Togo,2020,863.468665870276,29.02370071,8669720.0,-1.436037887590742,-0.8192270085438544,-0.15575485061470137,-1.1276324480672981,-0.15575485061470137,-0.9000833206803212,-0.8004268807257103,1.0318590842175566,-0.8722928687136006
Timor-Leste,2020,1630.86938521256,32.01269913,1326053.0,-0.9859845793504434,-0.6758128030875096,-0.8397208715910964,-0.8308986912189764,-0.8397208715910964,-0.8408585307185799,-0.682011015980444,1.150274948962823,-0.7310065575858737
Thailand,2020,6985.64393892574,77.84374066,71641484.0,0.04413100125588762,0.639740920924176,0.6135266362520477,0.3419359610900318,0.6135266362520477,0.3949433818888286,-0.264932013106558,1.5673539518367088,0.25198097814856235
Tanzania,2020,1117.41528320313,19.48139954,60972798.0,-1.2536036852912467,-1.3971891845556104,0.5547892077289452,-1.3253964349234284,0.5547892077289452,-0.8517603867787259,-0.8096137468720002,1.0226722180712668,-0.8328772129794665
Tajikistan,2020,834.311715460625,27.54409981,9749310.0,-1.4603409817329582,-0.8955947899635611,-0.11300398972546541,-1.1779678858482596,-0.11300398972546541,-0.9258455666117961,-0.48373792869679233,1.3485480362464746,-0.6865499349869499
Switzerland,2020,85897.7843338323,94.34999847,8638167.0,1.8214675120748205,0.9269863379984821,-0.15708301483479392,1.3742269250366512,-0.15708301483479392,1.0137614694206984,0.7012605564496955,2.5335465213929624,0.4001353284262272
Sweden,2020,52568.5726980146,94.53943122,10353442.0,1.47365143638929,0.929985537880681,-0.09110309716697283,1.2018184871349855,-0.09110309716697283,0.8921797385222112,1.8539726606261442,3.686258625569411,0.242028525164698
Sri Lanka,2020,3847.60137695639,36.18473435,21919000.0,-0.37824339850079275,-0.49597915738341314,0.18211290819990889,-0.4371112779421029,0.18211290819990889,-0.27936183743453447,-0.6894740692264119,1.142811895716855,-0.24445128588664047
Spain,2020,27233.9426461608,93.20564892,47359424.0,1.0078233005289265,0.908740688164191,0.46275173849436685,0.9582819943465588,0.46275173849436685,0.8368764956926292,0.25040101284200694,2.082686977785274,0.4018253845244485
"Somalia, Fed. Rep.",2020,518.16113333875,15.02369976,16651191.0,-1.797219258603864,-1.7680936569421704,0.08198494691554786,-1.782656457773017,0.08198494691554786,-1.3172242466424182,-0.682011015980444,1.150274948962823,-1.1451386017144245
Slovenia,2020,25392.0651093612,86.60130109,2102419.0,0.958222245371006,0.7989052009849844,-0.671835069652361,0.8785637231779952,-0.671835069652361,0.4949469510800566,0.6196149128052767,2.4519008777485434,0.20186254492250982
Slovak Republic,2020,19735.4858280801,89.92090413,5458827.0,0.779716381027227,0.8551103440876886,-0.3242675807701506,0.8174133625574578,-0.3242675807701506,0.5301082776490441,0.2420787945351458,2.0743647594784127,0.2555521034701423
Singapore,2020,61410.0792630788,92.00434653,5685807.0,1.5837643285778902,0.8893469577817382,-0.30942749187818364,1.2365556431798141,-0.30942749187818364,0.8674202936852184,1.1499080236764787,2.9821939886197457,0.290866488563572
Sierra Leone,2020,845.277557920549,17.12080002,7912558.0,-1.4511025572567742,-1.5822372645073488,-0.1890439005531473,-1.5166699108820616,-0.1890439005531473,-1.1814850406185686,-0.682011015980444,1.150274948962823,-1.0271327230797185
Serbia,2020,8098.70955668849,78.36804864,6899126.0,0.14884290453625912,0.6497566207396185,-0.23896957537497138,0.3992997626379388,-0.23896957537497138,0.22720958522962725,0.1841201455980274,2.0164061105412943,0.11268046850375492
Senegal,2020,1461.08720350553,53.30879974,16789219.0,-1.0638032985902366,0.07641903892030247,0.08499208091708005,-0.4936921298349671,0.08499208091708005,-0.3775266355847188,-0.7684846834812193,1.0638012814620477,-0.3548845467321309
Saudi Arabia,2020,24338.8307301067,97.8623325,31552510.0,0.9282157067224851,0.9816499656684694,0.31481661844212133,0.9549328361954772,0.31481661844212133,0.7935679252834887,1.5881080937241905,3.4203940586674575,0.23201067235880207
Rwanda,2020,778.701498925026,23.8,13065837.0,-1.5091409924613008,-1.1080697690113654,-0.006343794414478323,-1.3086053807363331,-0.006343794414478323,-0.9930667647421179,-0.8231002988845566,1.0091856660587104,-0.9840278138515942
Russian Federation,2020,10108.3271484375,84.99466978,145245148.0,0.30583174082380316,0.7709333587734812,0.8709747752877286,0.5383825497986422,0.8709747752877286,0.6099030657221718,0.6089704988185889,2.4412564637618557,0.2498316235002779
Romania,2020,13009.1770573223,78.45526895,19265250.0,0.48452624209143735,0.6514163432729833,0.13510339955013687,0.5679712926822102,0.13510339955013687,0.4555820668696533,-0.2535527684402363,1.5787331965030307,0.28857445189522163
Qatar,2020,51683.5681078949,99.65284913,2794148.0,1.4616251283190016,1.008773492215919,-0.5682223287117921,1.2351993102674603,-0.5682223287117921,0.7956651914252243,2.7132494224908776,4.545535387434144,0.1750432289284981
Portugal,2020,22299.4044062173,78.26166044,10297081.0,0.8662296518656188,0.647729679855407,-0.09309149559151633,0.7569796658605129,-0.09309149559151633,0.5499243747977609,0.20129383783960833,2.0335798027828753,0.2704218315136739
Poland,2020,16150.9304813473,83.18488715,37515748.0,0.6377448868796628,0.7387917593653492,0.37787473429379637,0.688268323122506,0.37787473429379637,0.6081437541031864,0.08205495056310433,1.9143409155063713,0.3176778750206692
Philippines,2020,3227.57910235199,53.76490021,112081264.0,-0.5026752395421553,0.08905694402503468,0.7765561342829368,-0.20680914775856032,0.7765561342829368,0.02423886816263421,-0.6599305002065772,1.1723554647366896,0.020675357339745282
Peru,2020,6133.32552410183,65.25179796,32838579.0,-0.04802372215467615,0.37679609784384155,0.329369566655939,0.1643861878445827,0.329369566655939,0.19501153704745883,-0.5353444578781575,1.2969415070651094,0.15036263083965654
Paraguay,2020,5365.47220721104,73.95751114,6603739.0,-0.14274914109704245,0.56335855379367,-0.2549096158336471,0.21030470634831375,-0.2549096158336471,0.07634843343055571,-0.378337166702013,1.453948798241254,0.0525110880953369
Papua New Guinea,2020,2429.61134585269,15.02040005,9815746.0,-0.7037715247050514,-1.768404871413246,-0.11053010906735332,-1.2360881980591487,-0.11053010906735332,-0.928082842143495,-0.682011015980444,1.150274948962823,-0.8068356552321047
Panama,2020,13290.5608397749,64.82430267,4293261.0,0.49968281000985615,0.36701380417076357,-0.41176087722164184,0.43334830709030986,-0.41176087722164184,0.22538773615829927,-0.37219815635819603,1.4600878085850708,0.15436587774588437
Pakistan,2020,1278.39735206896,18.935,235001746.0,-1.1583491349296269,-1.4380503969024812,1.0462510930851923,-1.298199765916054,1.0462510930851923,-0.705094519616421,-0.7246303093508121,1.1076556555924548,-0.6365647266426723
Oman,2020,16784.8630630058,95.23229321,4522497.0,0.6650140547654859,0.9409048715522428,-0.39281233889232536,0.8029594631588644,-0.39281233889232536,0.49711924222639803,0.7981452000095054,2.630431164952772,0.18898774043202288
Norway,2020,68340.0181033702,94.60755647,5379475.0,1.6594995945451798,0.9310626793675248,-0.3296016549159646,1.2952811369563524,-0.3296016549159646,0.9072713618677144,4.254708515854866,6.0869944807981335,0.14905079423511355
Nigeria,2020,2797.18458068686,31.88879967,213996181.0,-0.6040178725426925,-0.6814948748923081,1.012142648744175,-0.6427563737175003,1.012142648744175,-0.22709469304334112,-0.8041045887778878,1.028181376165379,-0.22087026502103632
Niger,2020,579.512495758236,11.85680008,23717613.0,-1.7181001683478303,-2.100838639641567,0.21084081971138627,-1.9094694039946987,0.21084081971138627,-1.369823386285834,-0.8220082973476459,1.0102776675956209,-1.3558880199202095
Nicaragua,2020,1938.44704754382,44.87490082,6565267.0,-0.8636713616907167,-0.17861169445110264,-0.25703798852151427,-0.5211415280709096,-0.25703798852151427,-0.47224213486455113,-0.7111262578308173,1.1211597071124495,-0.4212086216341223
New Zealand,2020,41997.7830324279,90.92099762,5072400.0,1.3146321034941,0.8716414263063129,-0.35101230796867827,1.0931367649002064,-0.35101230796867827,0.7431742636126799,0.9129909143001074,2.745276879243374,0.27071013100052266
Netherlands,2020,53467.9277413737,91.33333333,17441500.0,1.4856670981212987,0.8784048415583013,0.09887644503285083,1.1820359698398,0.09887644503285083,0.9264276450521377,0.5819355195006729,2.4142214844439396,0.3837376359300849
Nepal,2020,1154.21517578318,36.96530151,28966574.0,-1.2306720892140384,-0.46458644894477646,0.283667578150137,-0.8476292690794074,0.283667578150137,-0.5839571982787528,-0.7801947880402883,1.0520911769029786,-0.55504428807942
Namibia,2020,3878.58982993966,57.8608017,2728762.0,-0.37256280062063324,0.19804859290618038,-0.5768479756502052,-0.08725710385722643,-0.5768479756502052,-0.22392010664364145,-0.5340593349023378,1.298226630040929,-0.17248152322725188
Myanmar,2020,1490.21683599469,45.4477005,53016522.0,-1.0498296244028729,-0.15986035090289186,0.5038552796663927,-0.6048449876528823,0.5038552796663927,-0.34991915266056317,-0.7508108904358056,1.0814750745074613,-0.3235572977212884
Mozambique,2020,462.433876479921,14.28740025,30783688.0,-1.8776512985101277,-1.839177081446712,0.30583070482243824,-1.85841418997842,0.30583070482243824,-1.3183148217047909,-0.7460329927902467,1.0862529721530203,-1.21363518029489
Morocco,2020,3268.0302734375,84.12036305,36584208.0,-0.4938555602383223,0.7554910753155515,0.36871545787934445,0.1308177575386146,0.36871545787934445,0.1590585167349502,-0.639653310591302,1.1926326543519647,0.13336756808941902
Mongolia,2020,4001.25193077703,62.50002848,3327204.0,-0.35051387488374586,0.3126905260114335,-0.5046187606158946,-0.018911674436156184,-0.5046187606158946,-0.1569185560034703,-0.3680644390025464,1.4642215259407205,-0.10716858974099196
Moldova,2020,4375.7788930524,74.11830139,2635130.0,-0.28714901741847015,0.5665965866969859,-0.5895666828574578,0.13972378463925786,-0.5895666828574578,-0.06394247233780748,-0.36617738434167396,1.466108580601593,-0.04361373583365139
Mexico,2020,8841.27075039868,71.49017499,126799054.0,0.21097501274199512,0.5127803984890527,0.821499687032438,0.3618777056155239,0.821499687032438,0.46923806632607595,-0.33292675601447785,1.499359208928789,0.31295907180329463
Mauritius,2020,9135.84773751062,67.73290684,1266014.0,0.23418842425928613,0.43235354246611657,-0.8565988068336777,0.33327098336270133,-0.8565988068336777,0.030849407858435818,-0.3734506295536115,1.4588353353896553,0.02114660038049869
Mauritania,2020,1795.76459566714,29.90649986,4600131.0,-0.9177991193674505,-0.7754353115597943,-0.38661226128248677,-0.8466172154636225,-0.38661226128248677,-0.73517507211353,-0.682011015980444,1.150274948962823,-0.639129864365403
Mali,2020,953.242943290974,29.11300087,21713836.0,-1.3660519375685982,-0.8147390892690655,0.17868723731982655,-1.090395513418832,0.17868723731982655,-0.7869076469416556,-0.682011015980444,1.150274948962823,-0.6841039593631005
Malaysia,2020,9957.52626697613,89.55501192,33889558.0,0.29518587918473455,0.8490168437616222,0.3408451740048919,0.5721013614731784,0.3408451740048919,0.5004415404916847,0.17554866387308288,2.00783462881635,0.2492444015604526
Malawi,2020,602.507478176106,13.89949989,19533888.0,-1.6905833417585112,-1.8780151527125797,0.14014777060899927,-1.7842992472355454,0.14014777060899927,-1.2985016975005577,-0.682011015980444,1.150274948962823,-1.128862015704495
Madagascar,2020,450.771615201509,11.35470009,28953556.0,-1.8957046293329882,-2.16103649736035,0.28350383261354856,-2.028370563346669,0.28350383261354856,-1.4437686676559307,-0.8200896418008836,1.0121963231423834,-1.42637217172823
Lithuania,2020,20428.6478157394,83.05554724,2810369.0,0.8041668678778895,0.736468303950139,-0.5661137237199657,0.7703175859140142,-0.5661137237199657,0.43790222260371303,0.11170592443423911,1.9439918893775059,0.2252592847719831
Libya,2020,6650.33810585348,74.35810089,7045399.0,0.009293402944843071,0.571412873337083,-0.23132715275949975,0.29035313814096303,-0.23132715275949975,0.14588007865604133,-0.0840713780038034,1.7482145869394636,0.08344517872455712
Liberia,2020,616.787867006715,22.91069984,5149463.0,-1.6740176793274204,-1.1632526466423345,-0.34551969828593193,-1.4186351629848775,-0.34551969828593193,-1.1631254226272683,-0.682011015980444,1.150274948962823,-1.0111716539389406
Lesotho,2020,918.582574704447,43.65750122,2235727.0,-1.3922592959814148,-0.21925484582279106,-0.6494404679313274,-0.8057570709021029,-0.6494404679313274,-0.7960030314133746,-0.682011015980444,1.150274948962823,-0.6920110988517246
Lebanon,2020,5561.19166950397,82.0664978,5702398.0,-0.11737548414969534,0.7185819667238655,-0.30836610856089214,0.3006032412870851,-0.30836610856089214,0.12746196755325173,-0.2232217770125226,1.6090641879307443,0.07921496762485762
Latvia,2020,17564.2321549354,88.89796078,1900449.0,0.6971615254428213,0.8380123736336031,-0.7086258562917384,0.7675869495382122,-0.7086258562917384,0.3950124768759551,-0.05248082354697363,1.7798051413962934,0.2219414180172891
Lao PDR,2020,2583.77730696131,54.0,7346533.0,-0.660211268744709,0.09553018094807207,-0.21608105274927206,-0.2823405438983185,-0.21608105274927206,-0.2846692073533764,-0.6499541553368543,1.1823318096064126,-0.24076930438684568
Kyrgyz Republic,2020,1229.51766602907,72.0,6726596.0,-1.1859418213845305,0.5233710171868049,-0.24819492820994582,-0.3312854020988628,-0.24819492820994582,-0.353245604590917,-0.4320535851481353,1.4002323797951317,-0.2522764147495292
Kuwait,2020,25236.0755848941,99.10587017,4400267.0,0.9538575156416865,1.0005391414417892,-0.40279302081193263,0.9771983285417378,-0.40279302081193263,0.6310334505583177,2.4668811548190956,4.299167119762362,0.1467803955928092
"Korea, Rep.",2020,33645.7719545073,96.50506052,51836239.0,1.1575772168884566,0.9607600585285182,0.495654042784008,1.0591686377084875,0.495654042784008,0.9232104179363659,1.5334348634698234,3.36572082841309,0.27429797805650213
Kenya,2020,1927.66459027849,24.7227993,52217334.0,-0.8676203836914615,-1.052861994910514,0.4983223321527705,-0.9602411893009878,0.4983223321527705,-0.5909692686570719,-0.7982429102154321,1.0340430547278348,-0.5715132130669529
Kazakhstan,2020,8781.50797787648,85.94259898,19482117.0,0.2061712847151225,0.7874995907887827,0.13918105500797096,0.4968354377519526,0.13918105500797096,0.3928886344141157,0.2968295269252205,2.1291154918684874,0.18453138681984843
Jordan,2020,4022.0401356135,78.4178009,10865228.0,-0.346844206715274,0.6507035839673524,-0.07352753682126524,0.1519296886260392,-0.07352753682126524,0.0706266874971474,-0.46948886236988674,1.36279710257338,0.05182480015827924
Japan,2020,40028.7341726762,90.21945812,126261000.0,1.2806191182523383,0.86006426600303,0.8199506647745957,1.070341692127684,0.8199506647745957,1.0182578065956447,0.8045405895571172,2.636826554500384,0.38616791265915495
Jamaica,2020,5299.04530804283,76.38400269,2830739.0,-0.1515717418412732,0.6115011305561173,-0.5634829524682348,0.22996469435742206,-0.5634829524682348,0.012525960841073075,-0.6017149996363322,1.2305709653069345,0.010178982922735214
Italy,2020,32091.4866621366,70.48342785,59438851.0,1.1240763101921132,0.4916466422113198,0.5455076669420532,0.8078614762017164,0.5455076669420532,0.7580837655863205,0.22481780076512492,2.057103765708392,0.36851994450812936
Israel,2020,44575.5719045492,90.12734091,9215100.0,1.3568261461848927,0.8585374920120343,-0.1335317837236645,1.1076818190984636,-0.1335317837236645,0.809835634747253,0.6194949225524953,2.451780887495762,0.33030506065100107
Ireland,2020,86514.0706108754,91.99989097,5039747.0,1.8265313741399587,0.8892745622866561,-0.3533648417951361,1.3579029682133075,-0.3533648417951361,0.953517436007529,0.43440493569264815,2.266690900635915,0.4206649595408099
Iraq,2020,4295.18945121228,53.67779922,42116605.0,-0.3003131597413887,0.0866516483479551,0.42001408635625287,-0.10683075569671682,0.42001408635625287,0.015206334614292008,-0.5824360139709491,1.2498499509723178,0.012166528152009188
"Iran, Islamic Rep.",2020,3202.50003502169,75.56986637,87723443.0,-0.5081989624658819,0.5955187063087028,0.6872969582566493,0.043659871921410465,0.6872969582566493,0.17697620178585552,-0.100128469479601,1.732157495463666,0.10217096438940289
Indonesia,2020,3853.70288774146,53.72649449,274814866.0,-0.37712130226676577,0.087996841117714,1.1032612400930752,-0.14456223057452589,1.1032612400930752,0.1557656835077624,-0.5962644114098542,1.2360215535334127,0.12602181819764818
India,2020,1907.04251637669,43.40544313,1402617695.0,-0.8752349918059985,-0.22780820749685368,1.6970224013648965,-0.5515215996514261,1.6970224013648965,-0.005571269005074098,-0.642807443582658,1.189478521360609,-0.004683791178256241
Hungary,2020,16386.9308821258,84.77115202,9670419.0,0.6480197096571427,0.7670005066754088,-0.11596364670322579,0.7075101081662758,-0.11596364670322579,0.4986671495234436,0.12365563754039771,1.9559416024836647,0.25494991716022275
"Hong Kong SAR, China",2020,46109.2299946609,92.41313602,7481000.0,1.3807866283932744,0.8959743986741268,-0.20947391436240348,1.1383805135337006,-0.20947391436240348,0.8135372123026532,0.4858651154064433,2.3181510803497103,0.3509422742972926
Honduras,2020,2307.61494319511,45.24829865,10119640.0,-0.7402473575025609,-0.1663616619892689,-0.0994233892690221,-0.4533045097459149,-0.0994233892690221,-0.379181372014524,-0.6906903666244826,1.1415955983187844,-0.3321503451598275
Haiti,2020,1290.32538667383,39.38809967,11243848.0,-1.1517757895660268,-0.3711040307353731,-0.061049963836699236,-0.7614399101506999,-0.061049963836699236,-0.6058592175429661,-0.8189609050191058,1.0133250599241612,-0.597892267253619
Guinea-Bissau,2020,846.915855715971,20.45730019,2013255.0,-1.4497326231577785,-1.3268493835199988,-0.6876210320232792,-1.3882910033388887,-0.6876210320232792,-1.2161955915009308,-0.682011015980444,1.150274948962823,-1.0573085961730688
Guinea,2020,1053.66097696415,26.14550018,13371183.0,-1.2951783628880984,-0.9715124347337998,0.0020711985029514147,-1.133345398810949,0.0020711985029514147,-0.8575828976863314,-0.682011015980444,1.150274948962823,-0.7455460092037948
Guatemala,2020,4477.61785000665,47.51229858,17357325.0,-0.2708562540952649,-0.09414068504885936,0.09711416830423153,-0.18249846957206214,0.09711416830423153,-0.11701319932914887,-0.6900292683302904,1.1422566966129764,-0.10244037060681442
Greece,2020,17886.733165236,78.11584474,10698599.0,0.710048773134677,0.6449471297302405,-0.07915727363124335,0.6774979514324587,-0.07915727363124335,0.48996168625164416,0.199659954647131,2.031945919590398,0.24112929459776725
Ghana,2020,2195.45481659987,62.51760101,31887809.0,-0.7755247443170574,0.31310864739339206,0.31866719417486883,-0.23120804846183268,0.31866719417486883,-0.12095507259541859,-0.7276650271601931,1.1046209377830738,-0.10949916705197546
Germany,2020,47394.8734504469,89.81294133,83160871.0,1.4002661207859832,0.8533149058984417,0.6678404233650673,1.1267905133422125,0.6678404233650673,1.0257267712201146,0.5229665022112495,2.3552524671545165,0.4355060807809449
Georgia,2020,4300.85701291207,72.53157487,3722716.0,-0.2993793331973974,0.5343349714147733,-0.46370340351026024,0.11747781910868793,-0.46370340351026024,-0.04866034416135338,-0.16306601971633886,1.669219945226928,-0.0291515472844042
"Gambia, The",2020,720.335143352133,36.01100159,2515733.0,-1.5642547458305707,-0.5030559366588744,-0.6064573105173423,-1.0336553412447225,-0.6064573105173423,-0.95338580379217,-0.682011015980444,1.150274948962823,-0.8288329713272609
Gabon,2020,6605.80346077565,63.91790009,2322539.0,0.004534721211540406,0.3460608927240762,-0.6355637371986088,0.1752978069678083,-0.6355637371986088,-0.03595573336160937,-0.610622784042899,1.221663180900368,-0.02943178932110398
France,2020,39169.8606000707,84.70639801,67601110.0,1.265255712364568,0.7658592285247089,0.5923807384892325,1.0155574704446384,0.5923807384892325,0.9222481995517834,0.5909011383062595,2.4231871032495262,0.38059306205246646
